frame,row,col,x,y,z,conf
2,23,15,-139,-247,2663,0
2,24,15,-93,-246,2655,0
2,25,15,-49,-247,2670,0
2,26,15,-4,-245,2650,0
2,27,15,41,-244,2640,0
2,28,15,87,-249,2691,0
2,29,15,131,-247,2661,0
2,30,15,174,-245,2640,0
2,31,15,219,-245,2642,0
2,32,15,265,-246,2648,0
2,33,15,317,-253,2710,0
2,34,15,360,-250,2678,0
2,35,15,402,-248,2649,0
2,36,15,467,-259,2758,0
2,37,15,495,-250,2649,0
2,38,15,552,-255,2694,0
2,39,15,599,-255,2688,0
2,40,15,646,-255,2677,0
2,41,15,711,-263,2741,0
2,42,15,753,-260,2704,0
2,43,15,818,-266,2752,0
2,44,15,834,-256,2631,0
2,45,15,906,-264,2694,0
2,46,15,1001,-277,2809,0
2,47,15,1018,-268,2701,0
2,48,15,1098,-276,2763,0
2,49,15,1134,-272,2710,0
2,50,15,1186,-273,2695,0
2,51,15,1236,-273,2673,0
2,52,15,1310,-278,2700,0
2,53,15,1349,-276,2653,0
2,0,16,-1224,-211,2508,0
2,1,16,-1213,-218,2604,0
2,2,16,-1172,-219,2643,0
2,3,16,-1115,-217,2642,0
2,4,16,-1047,-213,2614,0
2,5,16,-1015,-217,2673,0
2,6,16,-926,-208,2578,0
2,7,16,-856,-202,2523,0
2,8,16,-824,-205,2579,0
2,9,16,-784,-206,2609,0
2,10,16,-739,-207,2628,0
2,11,16,-686,-205,2614,0
2,12,16,-643,-206,2637,0
2,13,16,-600,-206,2656,0
2,14,16,-540,-201,2599,0
2,15,16,-503,-204,2647,0
2,16,16,-452,-201,2624,0
2,17,16,-413,-204,2669,0
2,18,16,-362,-201,2637,0
2,19,16,-315,-200,2627,0
2,20,16,-275,-203,2674,0
2,21,16,-225,-199,2620,0
2,22,16,-180,-199,2620,0
2,23,16,-136,-198,2617,0
2,24,16,-92,-199,2629,0
2,25,16,-47,-195,2583,0
2,26,16,-4,-197,2612,0
2,27,16,39,-194,2563,0
2,28,16,84,-198,2611,0
2,29,16,129,-199,2634,0
2,30,16,171,-197,2598,0
2,31,16,217,-199,2624,0
2,32,16,261,-199,2616,0
2,33,16,307,-200,2625,0
2,34,16,354,-201,2636,0
2,35,16,396,-200,2610,0
2,36,16,446,-202,2638,0
2,37,16,492,-203,2636,0
2,38,16,537,-203,2625,0
2,39,16,586,-204,2633,0
2,40,16,645,-209,2679,0
2,41,16,699,-211,2695,0
2,42,16,733,-207,2637,0
2,43,16,789,-210,2656,0
2,44,16,835,-210,2640,0
2,45,16,920,-219,2740,0
2,46,16,960,-217,2699,0
2,47,16,1023,-220,2721,0
2,48,16,1047,-215,2639,0
2,49,16,1123,-221,2687,0
2,50,16,1170,-220,2662,0
2,51,16,1226,-222,2656,0
2,52,16,1318,-229,2721,0
2,53,16,1327,-222,2614,0
2,0,17,-1251,-168,2566,0
2,1,17,-1206,-168,2594,0
2,2,17,-1150,-167,2598,0
2,3,17,-1118,-169,2653,0
2,4,17,-1046,-166,2614,0
2,5,17,-983,-163,2593,0
2,6,17,-938,-163,2613,0
2,7,17,-875,-161,2583,0
2,8,17,-823,-159,2577,0
2,9,17,-787,-161,2624,0
2,10,17,-737,-160,2625,0
2,11,17,-684,-159,2609,0
2,12,17,-633,-157,2597,0
2,13,17,-584,-156,2591,0
2,14,17,-535,-155,2582,0
2,15,17,-499,-157,2630,0
2,16,17,-448,-155,2604,0
2,17,17,-400,-154,2590,0
2,18,17,-344,-149,2512,0
2,19,17,-310,-153,2590,0
2,20,17,-265,-153,2585,0
2,21,17,-218,-150,2550,0
2,22,17,-175,-150,2554,0
2,23,17,-135,-153,2608,0
2,24,17,-88,-148,2525,0
2,25,17,-47,-152,2582,0
2,26,17,-4,-153,2603,0
2,27,17,40,-153,2606,0
2,28,17,83,-152,2583,0
2,29,17,129,-155,2627,0
2,30,17,174,-155,2640,0
2,31,17,214,-153,2587,0
2,32,17,257,-152,2575,0
2,33,17,303,-153,2589,0
2,34,17,346,-153,2579,0
2,35,17,392,-154,2591,0
2,36,17,437,-154,2585,0
2,37,17,469,-150,2515,0
2,38,17,534,-157,2614,0
2,39,17,587,-159,2642,0
2,40,17,631,-159,2623,0
2,41,17,670,-157,2587,0
2,42,17,717,-158,2584,0
2,43,17,793,-164,2675,0
2,44,17,832,-163,2635,0
2,45,17,875,-162,2609,0
2,46,17,940,-165,2646,0
2,47,17,974,-163,2592,0
2,48,17,1052,-168,2654,0
2,49,17,1088,-166,2606,0
2,50,17,1175,-172,2676,0
2,51,17,1199,-168,2599,0
2,52,17,1268,-171,2622,0
2,53,17,1326,-172,2616,0
2,0,18,-1214,-116,2494,0
2,1,18,-1186,-118,2554,0
2,2,18,-1135,-118,2567,0
2,3,18,-1089,-118,2588,0
2,4,18,-1025,-116,2566,0
2,5,18,-961,-114,2538,0
2,6,18,-913,-114,2548,0
2,7,18,-873,-114,2580,0
2,8,18,-802,-111,2516,0
2,9,18,-767,-112,2559,0
2,10,18,-732,-114,2608,0
2,11,18,-661,-110,2525,0
2,12,18,-633,-112,2602,0
2,13,18,-566,-108,2515,0
2,14,18,-533,-110,2574,0
2,15,18,-480,-108,2538,0
2,16,18,-447,-111,2604,0
2,17,18,-391,-108,2537,0
2,18,18,-344,-107,2516,0
2,19,18,-306,-108,2556,0
2,20,18,-258,-106,2516,0
2,21,18,-219,-108,2564,0
2,22,18,-177,-108,2574,0
2,23,18,-132,-107,2546,0
2,24,18,-89,-107,2547,0
2,25,18,-46,-107,2547,0
2,26,18,-3,-106,2525,0
2,27,18,39,-107,2548,0
2,28,18,82,-106,2538,0
2,29,18,124,-107,2538,0
2,30,18,168,-107,2548,0
2,31,18,209,-106,2520,0
2,32,18,256,-108,2567,0
2,33,18,293,-106,2511,0
2,34,18,346,-109,2581,0
2,35,18,382,-107,2526,0
2,36,18,428,-108,2538,0
2,37,18,475,-109,2546,0
2,38,18,512,-107,2507,0
2,39,18,571,-111,2572,0
2,40,18,619,-111,2574,0
2,41,18,658,-110,2543,0
2,42,18,721,-113,2599,0
2,43,18,748,-111,2524,0
2,44,18,806,-112,2552,0
2,45,18,859,-114,2563,0
2,46,18,921,-116,2593,0
2,47,18,973,-116,2592,0
2,48,18,1025,-117,2589,0
2,49,18,1083,-118,2597,0
2,50,18,1147,-120,2616,0
2,51,18,1186,-119,2573,0
2,52,18,1256,-121,2599,0
2,53,18,1323,-123,2612,0
2,0,19,-1214,-70,2494,0
2,1,19,-1171,-70,2523,0
2,2,19,-1104,-69,2499,0
2,3,19,-1074,-70,2555,0
2,4,19,-1008,-68,2525,0
2,5,19,-975,-69,2576,0
2,6,19,-921,-69,2570,0
2,7,19,-844,-66,2494,0
2,8,19,-810,-67,2542,0
2,9,19,-766,-67,2558,0
2,10,19,-711,-66,2536,0
2,11,19,-665,-66,2540,0
2,12,19,-623,-66,2560,0
2,13,19,-565,-65,2513,0
2,14,19,-529,-66,2556,0
2,15,19,-466,-63,2464,0
2,16,19,-434,-65,2528,0
2,17,19,-393,-65,2549,0
2,18,19,-341,-63,2491,0
2,19,19,-303,-64,2532,0
2,20,19,-252,-62,2464,0
2,21,19,-217,-64,2542,0
2,22,19,-170,-63,2482,0
2,23,19,-130,-63,2520,0
2,24,19,-87,-62,2484,0
2,25,19,-46,-63,2520,0
2,26,19,-3,-62,2486,0
2,27,19,39,-63,2514,0
2,28,19,81,-63,2514,0
2,29,19,124,-63,2521,0
2,30,19,164,-63,2496,0
2,31,19,212,-65,2560,0
2,32,19,251,-64,2517,0
2,33,19,294,-64,2514,0
2,34,19,329,-62,2453,0
2,35,19,377,-63,2490,0
2,36,19,426,-64,2525,0
2,37,19,466,-64,2502,0
2,38,19,511,-64,2502,0
2,39,19,550,-64,2477,0
2,40,19,602,-65,2504,0
2,41,19,643,-65,2484,0
2,42,19,698,-66,2518,0
2,43,19,745,-66,2513,0
2,44,19,799,-67,2534,0
2,45,19,850,-67,2537,0
2,46,19,916,-69,2581,0
2,47,19,958,-69,2554,0
2,48,19,1001,-68,2528,0
2,49,19,1038,-68,2488,0
2,50,19,1118,-70,2550,0
2,51,19,1158,-70,2513,0
2,52,19,1236,-72,2559,0
2,53,19,1273,-71,2514,0
2,0,20,-1208,-23,2483,0
2,1,20,-1160,-23,2500,0
2,2,20,-1091,-23,2471,0
2,3,20,-1053,-23,2506,0
2,4,20,-994,-23,2490,0
2,5,20,-931,-22,2460,0
2,6,20,-894,-22,2497,0
2,7,20,-832,-22,2461,0
2,8,20,-793,-22,2489,0
2,9,20,-748,-22,2499,0
2,10,20,-700,-22,2498,0
2,11,20,-651,-22,2489,0
2,12,20,-603,-21,2479,0
2,13,20,-560,-21,2490,0
2,14,20,-506,-21,2447,0
2,15,20,-474,-21,2506,0
2,16,20,-422,-21,2462,0
2,17,20,-382,-21,2479,0
2,18,20,-338,-21,2472,0
2,19,20,-296,-21,2475,0
2,20,20,-249,-21,2435,0
2,21,20,-211,-21,2467,0
2,22,20,-168,-21,2460,0
2,23,20,-126,-21,2445,0
2,24,20,-85,-21,2455,0
2,25,20,-45,-21,2476,0
2,26,20,-3,-21,2456,0
2,27,20,38,-21,2466,0
2,28,20,79,-21,2454,0
2,29,20,121,-21,2464,0
2,30,20,162,-21,2457,0
2,31,20,203,-21,2452,0
2,32,20,251,-21,2514,0
2,33,20,288,-21,2466,0
2,34,20,334,-21,2492,0
2,35,20,374,-21,2471,0
2,36,20,419,-21,2483,0
2,37,20,454,-21,2438,0
2,38,20,509,-21,2494,0
2,39,20,556,-22,2503,0
2,40,20,598,-21,2490,0
2,41,20,630,-21,2435,0
2,42,20,687,-22,2477,0
2,43,20,734,-22,2477,0
2,44,20,785,-22,2487,0
2,45,20,841,-22,2512,0
2,46,20,881,-22,2481,0
2,47,20,935,-22,2491,0
2,48,20,991,-23,2504,0
2,49,20,1032,-23,2475,0
2,50,20,1094,-23,2496,0
2,51,20,1169,-23,2540,0
2,52,20,1228,-24,2543,0
2,53,20,1293,-24,2555,0
2,0,21,-1153,22,2371,0
2,1,21,-1109,22,2392,0
2,2,21,-1067,22,2417,0
2,3,21,-1035,22,2463,0
2,4,21,-970,22,2431,0
2,5,21,-913,22,2415,0
2,6,21,-832,21,2325,0
2,7,21,-815,21,2410,0
2,8,21,-766,21,2407,0
2,9,21,-725,21,2423,0
2,10,21,-669,21,2388,0
2,11,21,-623,21,2383,0
2,12,21,-600,21,2468,0
2,13,21,-545,21,2424,0
2,14,21,-492,20,2380,0
2,15,21,-465,21,2462,0
2,16,21,-416,21,2425,0
2,17,21,-375,21,2435,0
2,18,21,-330,20,2414,0
2,19,21,-292,21,2446,0
2,20,21,-253,21,2475,0
2,21,21,-205,20,2401,0
2,22,21,-164,20,2399,0
2,23,21,-126,21,2450,0
2,24,21,-84,20,2413,0
2,25,21,-43,20,2405,0
2,26,21,-3,20,2404,0
2,27,21,38,20,2439,0
2,28,21,78,20,2403,0
2,29,21,120,21,2449,0
2,30,21,162,21,2466,0
2,31,21,201,20,2426,0
2,32,21,241,20,2412,0
2,33,21,283,20,2418,0
2,34,21,329,21,2455,0
2,35,21,370,21,2447,0
2,36,21,408,21,2418,0
2,37,21,448,20,2401,0
2,38,21,493,21,2416,0
2,39,21,541,21,2437,0
2,40,21,588,21,2447,0
2,41,21,625,21,2416,0
2,42,21,676,21,2436,0
2,43,21,706,21,2383,0
2,44,21,771,22,2444,0
2,45,21,798,21,2382,0
2,46,21,853,21,2403,0
2,47,21,901,22,2400,0
2,48,21,956,22,2415,0
2,49,21,1024,22,2456,0
2,50,21,1082,23,2467,0
2,51,21,1109,22,2407,0
2,52,21,1159,22,2400,0
2,53,21,1235,23,2439,0
2,0,22,-1163,67,2391,0
2,1,22,-1109,66,2391,0
2,2,22,-1048,65,2371,0
2,3,22,-998,65,2376,0
2,4,22,-951,65,2383,0
2,5,22,-900,64,2378,0
2,6,22,-837,63,2339,0
2,7,22,-803,63,2376,0
2,8,22,-756,63,2376,0
2,9,22,-711,62,2375,0
2,10,22,-670,63,2391,0
2,11,22,-626,62,2395,0
2,12,22,-579,62,2381,0
2,13,22,-532,61,2367,0
2,14,22,-489,61,2364,0
2,15,22,-453,61,2399,0
2,16,22,-408,61,2383,0
2,17,22,-369,61,2395,0
2,18,22,-327,61,2392,0
2,19,22,-285,61,2390,0
2,20,22,-242,60,2362,0
2,21,22,-203,60,2376,0
2,22,22,-162,60,2372,0
2,23,22,-123,60,2391,0
2,24,22,-83,60,2391,0
2,25,22,-43,60,2380,0
2,26,22,-3,60,2377,0
2,27,22,37,60,2380,0
2,28,22,77,60,2374,0
2,29,22,117,60,2370,0
2,30,22,159,61,2411,0
2,31,22,197,60,2374,0
2,32,22,241,61,2408,0
2,33,22,278,60,2379,0
2,34,22,319,60,2377,0
2,35,22,358,60,2362,0
2,36,22,405,61,2396,0
2,37,22,449,62,2407,0
2,38,22,487,61,2382,0
2,39,22,533,62,2398,0
2,40,22,579,62,2409,0
2,41,22,610,61,2356,0
2,42,22,666,63,2401,0
2,43,22,709,63,2393,0
2,44,22,750,63,2375,0
2,45,22,793,63,2365,0
2,46,22,865,65,2437,0
2,47,22,900,64,2397,0
2,48,22,950,65,2400,0
2,49,22,1001,66,2401,0
2,50,22,1050,66,2394,0
2,51,22,1121,67,2432,0
2,52,22,1170,68,2422,0
2,53,22,1232,69,2433,0
2,0,23,-1151,110,2364,0
2,1,23,-1093,109,2354,0
2,2,23,-1029,107,2328,0
2,3,23,-964,105,2294,0
2,4,23,-928,105,2325,0
2,5,23,-896,106,2367,0
2,6,23,-859,107,2397,0
2,7,23,-807,106,2386,0
2,8,23,-747,103,2344,0
2,9,23,-697,102,2330,0
2,10,23,-668,104,2383,0
2,11,23,-617,102,2358,0
2,12,23,-570,101,2344,0
2,13,23,-523,100,2328,0
2,14,23,-480,99,2321,0
2,15,23,-446,101,2361,0
2,16,23,-404,100,2355,0
2,17,23,-365,101,2368,0
2,18,23,-317,98,2317,0
2,19,23,-278,98,2329,0
2,20,23,-241,99,2356,0
2,21,23,-198,98,2325,0
2,22,23,-161,99,2347,0
2,23,23,-121,98,2345,0
2,24,23,-82,99,2356,0
2,25,23,-42,98,2327,0
2,26,23,-3,99,2360,0
2,27,23,37,100,2375,0
2,28,23,75,97,2306,0
2,29,23,114,97,2315,0
2,30,23,153,98,2321,0
2,31,23,191,97,2295,0
2,32,23,235,99,2353,0
2,33,23,273,98,2327,0
2,34,23,311,98,2312,0
2,35,23,356,100,2351,0
2,36,23,399,100,2358,0
2,37,23,439,100,2349,0
2,38,23,480,101,2349,0
2,39,23,527,102,2368,0
2,40,23,570,102,2369,0
2,41,23,611,102,2358,0
2,42,23,664,104,2392,0
2,43,23,688,102,2320,0
2,44,23,768,107,2431,0
2,45,23,791,104,2358,0
2,46,23,835,105,2348,0
2,47,23,888,106,2363,0
2,48,23,933,106,2354,0
2,49,23,993,108,2379,0
2,50,23,1014,106,2310,0
2,51,23,1085,109,2353,0
2,52,23,1138,110,2354,0
2,53,23,1184,110,2337,0
2,0,24,-1116,150,2290,0
2,1,24,-1064,149,2290,0
2,2,24,-1014,148,2292,0
2,3,24,-983,149,2335,0
2,4,24,-916,145,2293,0
2,5,24,-865,144,2283,0
2,6,24,-824,144,2298,0
2,7,24,-771,141,2277,0
2,8,24,-730,142,2291,0
2,9,24,-698,143,2330,0
2,10,24,-641,140,2286,0
2,11,24,-605,141,2312,0
2,12,24,-566,141,2325,0
2,13,24,-526,141,2338,0
2,14,24,-481,140,2324,0
2,15,24,-433,137,2287,0
2,16,24,-400,139,2332,0
2,17,24,-354,137,2301,0
2,18,24,-315,137,2307,0
2,19,24,-276,137,2312,0
2,20,24,-239,138,2339,0
2,21,24,-195,135,2284,0
2,22,24,-158,136,2312,0
2,23,24,-121,138,2351,0
2,24,24,-80,136,2316,0
2,25,24,-42,138,2346,0
2,26,24,-3,137,2333,0
2,27,24,37,137,2335,0
2,28,24,76,138,2342,0
2,29,24,114,137,2321,0
2,30,24,152,135,2293,0
2,31,24,193,137,2324,0
2,32,24,232,137,2319,0
2,33,24,270,136,2303,0
2,34,24,315,139,2344,0
2,35,24,350,137,2308,0
2,36,24,392,138,2316,0
2,37,24,431,138,2306,0
2,38,24,478,140,2334,0
2,39,24,511,138,2296,0
2,40,24,565,142,2346,0
2,41,24,602,141,2322,0
2,42,24,641,141,2303,0
2,43,24,699,144,2353,0
2,44,24,748,146,2366,0
2,45,24,775,143,2307,0
2,46,24,825,145,2319,0
2,47,24,883,148,2349,0
2,48,24,917,146,2310,0
2,49,24,969,148,2318,0
2,50,24,1035,151,2354,0
2,51,24,1069,150,2317,0
2,52,24,1126,152,2325,0
2,53,24,1176,153,2317,0
2,0,25,-1099,190,2253,0
2,1,25,-1062,191,2284,0
2,2,25,-1026,192,2316,0
2,3,25,-953,186,2263,0
2,4,25,-897,183,2243,0
2,5,25,-847,181,2235,0
2,6,25,-820,184,2284,0
2,7,25,-767,181,2263,0
2,8,25,-724,180,2267,0
2,9,25,-687,181,2291,0
2,10,25,-635,178,2262,0
2,11,25,-594,177,2267,0
2,12,25,-556,178,2282,0
2,13,25,-510,176,2263,0
2,14,25,-479,179,2309,0
2,15,25,-436,177,2300,0
2,16,25,-394,176,2293,0
2,17,25,-351,175,2279,0
2,18,25,-315,176,2303,0
2,19,25,-272,174,2277,0
2,20,25,-233,173,2276,0
2,21,25,-196,174,2290,0
2,22,25,-159,175,2315,0
2,23,25,-117,172,2273,0
2,24,25,-79,172,2277,0
2,25,25,-42,176,2328,0
2,26,25,-2,173,2292,0
2,27,25,36,174,2303,0
2,28,25,75,174,2296,0
2,29,25,114,174,2301,0
2,30,25,152,173,2285,0
2,31,25,193,176,2319,0
2,32,25,229,173,2280,0
2,33,25,270,175,2300,0
2,34,25,309,175,2299,0
2,35,25,345,174,2271,0
2,36,25,388,176,2291,0
2,37,25,428,176,2288,0
2,38,25,465,175,2270,0
2,39,25,515,179,2310,0
2,40,25,551,178,2284,0
2,41,25,595,179,2289,0
2,42,25,634,179,2276,0
2,43,25,680,181,2287,0
2,44,25,730,183,2306,0
2,45,25,770,183,2290,0
2,46,25,829,187,2328,0
2,47,25,861,185,2285,0
2,48,25,909,187,2288,0
2,49,25,952,187,2275,0
2,50,25,990,186,2250,0
2,51,25,1070,193,2315,0
2,52,25,1111,193,2291,0
2,53,25,1161,194,2286,0
2,0,26,-1084,229,2220,0
2,1,26,-1067,234,2291,0
2,2,26,-988,226,2227,0
2,3,26,-951,227,2254,0
2,4,26,-916,228,2285,0
2,5,26,-850,222,2239,0
2,6,26,-820,225,2281,0
2,7,26,-760,219,2239,0
2,8,26,-713,217,2232,0
2,9,26,-680,219,2263,0
2,10,26,-624,214,2221,0
2,11,26,-592,216,2256,0
2,12,26,-548,214,2246,0
2,13,26,-510,215,2262,0
2,14,26,-469,214,2261,0
2,15,26,-430,214,2268,0
2,16,26,-389,213,2261,0
2,17,26,-349,212,2262,0
2,18,26,-305,208,2227,0
2,19,26,-271,211,2263,0
2,20,26,-231,209,2249,0
2,21,26,-195,212,2280,0
2,22,26,-158,213,2301,0
2,23,26,-114,206,2221,0
2,24,26,-78,208,2249,0
2,25,26,-40,210,2264,0
2,26,26,-2,211,2274,0
2,27,26,36,212,2288,0
2,28,26,75,213,2301,0
2,29,26,113,212,2287,0
2,30,26,151,211,2278,0
2,31,26,189,210,2265,0
2,32,26,226,209,2244,0
2,33,26,268,213,2282,0
2,34,26,301,208,2230,0
2,35,26,340,209,2233,0
2,36,26,387,214,2281,0
2,37,26,433,218,2312,0
2,38,26,469,216,2285,0
2,39,26,506,215,2267,0
2,40,26,550,217,2277,0
2,41,26,587,216,2256,0
2,42,26,634,219,2274,0
2,43,26,672,218,2257,0
2,44,26,713,219,2248,0
2,45,26,760,221,2255,0
2,46,26,796,220,2230,0
2,47,26,872,229,2312,0
2,48,26,900,226,2260,0
2,49,26,936,225,2233,0
2,50,26,1003,230,2274,0
2,51,26,1066,235,2301,0
2,52,26,1094,232,2253,0
2,53,26,1160,237,2279,0
2,0,27,-1076,268,2198,0
2,1,27,-1027,267,2202,0
2,2,27,-986,266,2218,0
2,3,27,-907,256,2146,0
2,4,27,-888,262,2213,0
2,5,27,-847,262,2227,0
2,6,27,-783,254,2175,0
2,7,27,-745,254,2191,0
2,8,27,-712,256,2225,0
2,9,27,-658,251,2188,0
2,10,27,-621,252,2206,0
2,11,27,-580,250,2205,0
2,12,27,-544,252,2229,0
2,13,27,-499,248,2208,0
2,14,27,-456,246,2194,0
2,15,27,-432,254,2273,0
2,16,27,-383,247,2222,0
2,17,27,-345,248,2232,0
2,18,27,-309,249,2251,0
2,19,27,-266,245,2219,0
2,20,27,-231,248,2251,0
2,21,27,-191,245,2227,0
2,22,27,-155,249,2264,0
2,23,27,-115,245,2232,0
2,24,27,-77,243,2219,0
2,25,27,-40,245,2236,0
2,26,27,-2,244,2230,0
2,27,27,36,245,2239,0
2,28,27,74,248,2266,0
2,29,27,109,242,2202,0
2,30,27,150,248,2258,0
2,31,27,188,247,2250,0
2,32,27,225,246,2234,0
2,33,27,259,242,2194,0
2,34,27,296,242,2189,0
2,35,27,337,245,2206,0
2,36,27,372,243,2188,0
2,37,27,411,244,2189,0
2,38,27,454,247,2205,0
2,39,27,503,253,2249,0
2,40,27,543,253,2241,0
2,41,27,584,254,2239,0
2,42,27,626,255,2239,0
2,43,27,662,254,2216,0
2,44,27,713,258,2242,0
2,45,27,747,256,2212,0
2,46,27,791,258,2212,0
2,47,27,834,259,2204,0
2,48,27,890,264,2230,0
2,49,27,947,268,2254,0
2,50,27,983,267,2224,0
2,51,27,1023,267,2204,0
2,52,27,1082,271,2223,0
2,53,27,1168,282,2290,0
2,0,28,-1070,308,2181,0
2,1,28,-1021,306,2183,0
2,2,28,-957,299,2150,0
2,3,28,-936,304,2209,0
2,4,28,-874,297,2174,0
2,5,28,-831,296,2180,0
2,6,28,-778,291,2156,0
2,7,28,-735,289,2159,0
2,8,28,-708,294,2207,0
2,9,28,-662,291,2197,0
2,10,28,-620,289,2195,0
2,11,28,-582,290,2211,0
2,12,28,-534,285,2181,0
2,13,28,-502,288,2217,0
2,14,28,-458,285,2201,0
2,15,28,-418,284,2197,0
2,16,28,-384,287,2227,0
2,17,28,-343,284,2213,0
2,18,28,-302,281,2194,0
2,19,28,-265,282,2208,0
2,20,28,-228,282,2213,0
2,21,28,-192,285,2239,0
2,22,28,-153,283,2228,0
2,23,28,-115,282,2223,0
2,24,28,-76,278,2192,0
2,25,28,-40,282,2225,0
2,26,28,-2,278,2192,0
2,27,28,36,285,2252,0
2,28,28,73,280,2208,0
2,29,28,111,282,2224,0
2,30,28,146,277,2184,0
2,31,28,182,275,2166,0
2,32,28,225,284,2228,0
2,33,28,265,286,2241,0
2,34,28,298,282,2202,0
2,35,28,339,284,2216,0
2,36,28,382,288,2241,0
2,37,28,409,280,2171,0
2,38,28,458,287,2219,0
2,39,28,498,289,2221,0
2,40,28,526,283,2167,0
2,41,28,574,288,2198,0
2,42,28,619,291,2209,0
2,43,28,657,291,2196,0
2,44,28,710,297,2227,0
2,45,28,751,298,2220,0
2,46,28,790,297,2202,0
2,47,28,829,297,2187,0
2,48,28,881,301,2204,0
2,49,28,920,301,2185,0
2,50,28,992,311,2240,0
2,51,28,1017,306,2185,0
2,52,28,1073,310,2199,0
2,53,28,1118,311,2186,0
2,0,29,-1046,341,2127,0
2,1,29,-999,339,2131,0
2,2,29,-956,338,2140,0
2,3,29,-908,335,2139,0
2,4,29,-864,333,2143,0
2,5,29,-818,330,2139,0
2,6,29,-776,329,2146,0
2,7,29,-743,332,2177,0
2,8,29,-696,328,2165,0
2,9,29,-661,330,2189,0
2,10,29,-612,324,2165,0
2,11,29,-576,325,2180,0
2,12,29,-524,317,2136,0
2,13,29,-486,316,2140,0
2,14,29,-445,314,2131,0
2,15,29,-408,314,2139,0
2,16,29,-382,323,2206,0
2,17,29,-334,314,2153,0
2,18,29,-294,310,2133,0
2,19,29,-260,313,2157,0
2,20,29,-223,313,2165,0
2,21,29,-188,317,2192,0
2,22,29,-150,314,2176,0
2,23,29,-111,310,2149,0
2,24,29,-76,313,2170,0
2,25,29,-39,315,2190,0
2,26,29,-2,312,2169,0
2,27,29,35,317,2204,0
2,28,29,71,311,2161,0
2,29,29,108,311,2159,0
2,30,29,145,311,2157,0
2,31,29,182,313,2169,0
2,32,29,226,324,2238,0
2,33,29,261,319,2199,0
2,34,29,292,313,2152,0
2,35,29,323,307,2103,0
2,36,29,376,321,2197,0
2,37,29,407,316,2152,0
2,38,29,444,315,2144,0
2,39,29,487,320,2165,0
2,40,29,528,322,2171,0
2,41,29,559,318,2134,0
2,42,29,610,325,2173,0
2,43,29,644,323,2144,0
2,44,29,698,331,2184,0
2,45,29,740,332,2179,0
2,46,29,787,335,2190,0
2,47,29,833,338,2192,0
2,48,29,872,338,2174,0
2,49,29,914,339,2165,0
2,50,29,965,343,2173,0
2,51,29,1003,342,2150,0
2,52,29,1050,344,2145,0
2,53,29,1117,352,2177,0
2,0,30,-1024,374,2076,0
2,1,30,-999,379,2124,0
2,2,30,-954,377,2130,0
2,3,30,-902,372,2117,0
2,4,30,-847,365,2094,0
2,5,30,-809,365,2111,0
2,6,30,-780,370,2150,0
2,7,30,-738,368,2154,0
2,8,30,-690,363,2140,0
2,9,30,-645,359,2129,0
2,10,30,-601,356,2120,0
2,11,30,-569,359,2149,0
2,12,30,-535,361,2173,0
2,13,30,-484,352,2126,0
2,14,30,-447,353,2138,0
2,15,30,-419,360,2189,0
2,16,30,-370,350,2135,0
2,17,30,-334,351,2146,0
2,18,30,-299,352,2163,0
2,19,30,-260,350,2153,0
2,20,30,-219,345,2124,0
2,21,30,-185,347,2143,0
2,22,30,-149,350,2162,0
2,23,30,-112,350,2166,0
2,24,30,-75,349,2162,0
2,25,30,-39,354,2193,0
2,26,30,-2,348,2154,0
2,27,30,35,349,2162,0
2,28,30,71,345,2139,0
2,29,30,107,345,2138,0
2,30,30,146,350,2167,0
2,31,30,180,344,2127,0
2,32,30,217,346,2133,0
2,33,30,251,343,2112,0
2,34,30,296,353,2170,0
2,35,30,329,349,2135,0
2,36,30,369,352,2151,0
2,37,30,402,349,2123,0
2,38,30,445,354,2145,0
2,39,30,486,357,2155,0
2,40,30,523,356,2142,0
2,41,30,561,356,2133,0
2,42,30,607,362,2156,0
2,43,30,648,363,2152,0
2,44,30,682,361,2126,0
2,45,30,745,373,2188,0
2,46,30,770,367,2136,0
2,47,30,825,374,2164,0
2,48,30,847,367,2106,0
2,49,30,897,371,2117,0
2,50,30,955,379,2143,0
2,51,30,991,377,2116,0
2,52,30,1041,381,2121,0
2,53,30,1090,384,2117,0
2,0,31,-1043,420,2107,0
2,1,31,-980,411,2078,0
2,2,31,-951,415,2116,0
2,3,31,-894,407,2092,0
2,4,31,-863,411,2127,0
2,5,31,-802,400,2086,0
2,6,31,-777,407,2137,0
2,7,31,-720,397,2096,0
2,8,31,-683,397,2111,0
2,9,31,-636,392,2094,0
2,10,31,-602,394,2114,0
2,11,31,-550,384,2073,0
2,12,31,-525,393,2128,0
2,13,31,-485,390,2125,0
2,14,31,-440,384,2097,0
2,15,31,-402,382,2098,0
2,16,31,-371,388,2134,0
2,17,31,-326,379,2091,0
2,18,31,-289,377,2090,0
2,19,31,-258,384,2133,0
2,20,31,-219,380,2114,0
2,21,31,-183,381,2122,0
2,22,31,-146,378,2107,0
2,23,31,-110,380,2122,0
2,24,31,-75,382,2133,0
2,25,31,-38,379,2118,0
2,26,31,-2,376,2103,0
2,27,31,34,379,2118,0
2,28,31,71,379,2119,0
2,29,31,108,386,2155,0
2,30,31,142,376,2100,0
2,31,31,177,376,2094,0
2,32,31,221,391,2173,0
